Time,X-Acceleration,Y-Acceleration,Z-Acceleration,X-Velocity,Y-Velocity,Z-Velocity,Composite-Acceleration,Composite-Velocity,Temperature Z,Temperature-XYZ
00:00.0,0.102600098,0.185913086,0.210571289,0.034637451,0.087219238,0.224975586,0.269287109,0.551757813,9.5625,9.5625
00:00.0,0.105529785,0.18371582,0.358154297,0.073120117,0.064147949,0.580566406,0.364990234,1.014648438,9.6875,9.6875
00:00.0,0.098327637,0.093994141,0.182495117,0.128295898,0.112976074,0.717285156,0.236938477,1.134765625,9.8125,9.8125
00:00.0,8.5,6.6875,4.55859375,2.498046875,1.997070313,0.360595703,9.171875,3.27734375,11,11
00:00.0,9.3671875,10.3828125,6.626,3.541015625,3.634765625,1.721,10.8125,5.19921875,30.826,21.1875
00:00.0,13.6015625,9.09375,5.12109375,2.75,2.431640625,0.544433594,15.4453125,3.759765625,29.1875,29.1875
00:00.0,8.6328125,10.8828125,5.07421875,2.80859375,2.486328125,0.781738281,10.9609375,3.861328125,32.9375,32.9375
00:00.0,9.1875,8.9921875,4.6171875,2.6484375,2.37890625,0.711425781,12.78125,3.669921875,34.5625,34.5625
00:00.0,15.625,13.7265625,5.671875,2.671875,2.416015625,0.942871094,18.953125,3.734375,34.9375,34.9375
00:00.0,10.2421875,9.515625,5.1875,2.810546875,2.423828125,1.022460938,12.9609375,3.849609375,34.5625,34.5625
00:00.0,13.6640625,11.796875,5.55859375,3.759765625,3.455078125,1.018554688,18.484375,5.20703125,34.375,34.375
00:00.0,14.265625,10.28125,6.87890625,2.876953125,2.5546875,0.653808594,16.114,7.556,34.125,30.788
00:00.0,12.82,9.6484375,5.64453125,5.054,2.30859375,0.616210938,11.734375,3.66015625,33.9375,33.9375
00:00.0,15.625,13.3046875,5.6484375,2.859375,2.525390625,0.678710938,17.21875,3.9140625,33.625,33.625
00:00.0,14.3359375,11.7265625,5.6328125,3.060546875,3.07421875,0.678222656,15.609375,4.42578125,33.4375,33.4375
00:00.0,15.5703125,17.46875,6.03125,3.98828125,4.01953125,1.237304688,17.90625,5.796875,35.625,35.625
00:00.0,0.336669922,0.302978516,0.139648438,0.059448242,0.132202148,0.151245117,0.229248047,0.580078125,34.625,34.625
00:00.0,0.131835938,0.236206055,6.626,0.071105957,0.078796387,1.721,0.19152832,0.472167969,30.826,33.3125
00:00.0,0.062438965,0.206542969,0.063903809,0.183227539,0.178955078,0.335693359,0.166137695,1.059570313,25.0625,25.0625
00:00.0,0.265625,0.307861328,0.151367188,0.037109375,0.145263672,0.167602539,0.206542969,0.575195313,20.0625,20.0625
00:00.0,0.285888672,0.207397461,0.135009766,0.024154663,0.018661499,0.027191162,0.279541016,0.120788574,16.875,16.875
00:00.0,0.177490234,0.227172852,0.204101563,0.031311035,0.069763184,0.052001953,0.270019531,0.260742188,15.4375,15.4375
00:00.0,0.271972656,0.150024414,0.157226563,0.054138184,0.05581665,0.044830322,0.258300781,0.267578125,14.375,14.375
00:00.0,0.272460938,0.070556641,0.106811523,0.050140381,0.060913086,0.098449707,0.198730469,0.357910156,13.875,13.875
00:00.0,9.4765625,10.703125,5.6171875,2.921875,2.03515625,0.581542969,11.578125,3.658203125,14,14
00:00.0,13.7890625,11.328125,5.60546875,5.6328125,4.66796875,1.390625,17.703125,7.4453125,25,25
00:00.0,11.84375,12.984375,5.46875,3.359375,3.052734375,1.208007813,16.28125,4.6953125,34.1875,34.1875
00:00.0,13.5078125,13.6875,6.421875,3.287109375,3.76953125,1.075195313,15.9375,5.11328125,39.4375,39.4375
00:00.0,17.75,13.1484375,5.5625,3.037109375,3.115234375,1.145507813,18.171875,4.5,42.4375,42.4375
00:00.0,18.140625,17.84375,6.80859375,2.716796875,3.26171875,0.858886719,16.114,7.556,44,30.788
00:00.0,13.203125,15.046875,5.24609375,6.31640625,9.2890625,1.157226563,15.8828125,11.296875,44.5,44.5
00:00.0,14.6640625,14.421875,6.4765625,6.88671875,10.9609375,1.356445313,18.0625,13.015625,45.0625,45.0625
00:00.0,12.7109375,12.40625,6.36328125,6.33203125,9.1953125,1.36328125,13.3046875,11.25,45.125,45.125
00:00.0,13.3828125,16.921875,4.85546875,10.875,17.453125,2.08984375,17.796875,20.671875,45.0625,45.0625
00:00.0,14.8359375,13.0859375,6.1171875,5.66796875,9.4921875,1.421875,15.3515625,11.1484375,44.125,44.125
00:00.0,18.296875,12.3671875,5.26953125,6.99609375,9.8984375,1.469726563,19.265625,12.203125,44.0625,44.0625
00:00.0,14.2578125,15.390625,6.47265625,15,27.078125,2.76953125,20.125,31.078125,44.25,44.25
00:00.0,13.2265625,20.59375,5.66796875,19.390625,26.203125,3.59765625,21.125,32.78125,43.9375,43.9375
00:00.0,13.96875,17.46875,6.2578125,6.54296875,10.0859375,1.551757813,19.15625,12.125,44.25,44.25
00:00.0,11.9765625,14.53125,5.66796875,11.25,16.96875,2.154296875,16.114,7.556,44.125,30.788
00:00.0,12.3125,14.0078125,6.77734375,7.32421875,10.453125,1.368164063,14.4921875,12.8359375,44.3125,44.3125
00:00.0,14.46875,13.453125,5.421875,15.09375,21.40625,2.857421875,18.96875,26.34375,44.125,44.125
00:00.0,13.5,12.9765625,5.81640625,17.046875,23.46875,3.017578125,14.84375,29.15625,43.6875,43.6875
00:00.0,12.7109375,13.407,5.53125,8.8671875,5.041,1.508789063,16.9375,15.140625,43.4375,43.4375
00:00.0,11.6640625,13.407,6.48046875,8.4765625,5.041,2.373046875,13.7890625,14.2421875,44.0625,44.0625
00:00.0,13.140625,14.9453125,6.625,11.7421875,16.578125,2.3515625,15.8828125,20.453125,44.6875,44.6875
00:00.0,12.9296875,15.1484375,8.328125,6.65625,11.765625,2.1875,15.1953125,13.6953125,45.3125,45.3125
00:00.0,12.82,16.34375,6.62890625,5.054,8.5625,1.63671875,19.828125,9.78125,46.5625,46.5625
00:00.0,15.078125,15.59375,5.46875,8.7734375,18.140625,2.115234375,19.640625,20.265625,47.5625,47.5625
00:00.0,16.75,16.140625,5.5546875,7.8046875,14.34375,3.060546875,16.984375,16.609375,48.3125,48.3125
00:00.0,13.3203125,18.453125,7.03515625,5.07421875,7.8046875,2.75,18.625,9.7109375,49.125,49.125
00:00.0,13.0703125,15.4453125,5.83984375,5.609375,9.484375,2.3125,16.25,11.2578125,50,50
00:00.0,15.484375,19.125,6.03515625,3.962890625,6.15625,1.397460938,20.078125,7.453125,50.5625,50.5625
00:00.0,14.71875,16.546875,6.10546875,4.609375,6.62890625,1.34765625,17,8.1875,50.875,50.875
00:00.0,12.671875,17.078125,7.10546875,4.3203125,7.01953125,1.389648438,19.75,8.359375,51.0625,51.0625
00:00.0,11.40625,13.3984375,6.84765625,2.419921875,2.9609375,1.595703125,14.25,4.14453125,48.5,48.5
00:00.0,0.216308594,0.068908691,0.288330078,0.040374756,0.098022461,0.270996094,0.372558594,0.6484375,45.125,45.125
00:00.0,0.210083008,0.281494141,0.104064941,0.17590332,0.076904297,0.355712891,0.216064453,0.995605469,34.6875,34.6875
00:00.0,0.181274414,0.178588867,0.120666504,0.022216797,0.022277832,0.195922852,0.223144531,0.348876953,28.375,28.375
00:00.0,0.235473633,0.229248047,0.057128906,0.071594238,0.143432617,0.162231445,0.233764648,0.641601563,24,24
00:00.0,0.270019531,0.295898438,0.110351563,0.273193359,0.358642578,1.138671875,0.19543457,1.490234375,21.3125,21.3125
00:00.0,12.82,13.407,5.3125,5.054,5.041,1.244140625,20.0625,6.5625,25.625,25.625
00:00.0,16.8125,13.407,6.328125,10.859375,5.041,1.517578125,17.515625,14.015625,34,34
00:00.0,18.734375,17.96875,6.3515625,23.8125,25.25,2.736328125,19.734375,34.8125,39.5625,39.5625
00:00.0,14.3671875,15.5234375,5,11.484375,15.65625,1.986328125,18.03125,19.515625,43,43
00:00.0,17.6875,13.2578125,6.90625,3.353515625,4.71484375,1.145507813,18.0625,5.8984375,44.375,44.375
00:00.0,11.390625,14.5,5.8203125,2.88671875,3.578125,1.094726563,18.078125,4.7265625,45.5,45.5
00:00.0,11.7421875,17.53125,5.61328125,15.4296875,25.90625,3.310546875,19.84375,30.328125,45.9375,45.9375
00:00.0,13.453125,14.109375,8.0078125,4.1484375,5.3515625,1.094726563,17.453125,6.859375,45.6875,45.6875
00:00.0,17.15625,14.8828125,5.87109375,3.576171875,5.52734375,1.498046875,20.625,6.75,46.5625,46.5625
00:00.0,13.890625,15.90625,7.0078125,2.845703125,3.583984375,1.711914063,18.1875,4.88671875,47.25,47.25
00:00.0,15.3828125,13.8125,6.76953125,2.521484375,4.23046875,2.115234375,16.3125,5.359375,48.25,48.25
00:00.0,14.328125,14.71875,5.3515625,3.01953125,4.8125,2.34375,18.90625,6.1484375,48.9375,48.9375
00:00.0,16.84375,15.3828125,7.01953125,2.974609375,4.09375,2.08203125,17.28125,5.47265625,49.75,49.75
00:00.0,18.640625,17.625,5.45703125,2.818359375,3.89453125,1.32421875,21.546875,4.98828125,50.625,50.625
00:00.0,12.8046875,15.8671875,7.09765625,3.736328125,4.921875,1.1875,18,6.29296875,51.6875,51.6875
00:00.0,17.125,14.3046875,6.42578125,4.59765625,4.00390625,1.30859375,17.78125,6.23828125,52.3125,52.3125
00:00.0,13.7109375,11.625,4.640625,6.25390625,4.5,1.084960938,15.1015625,7.78125,52.0625,52.0625
00:00.0,12.046875,16.453125,5.87890625,5.0625,3.736328125,1.200195313,16.734375,6.40625,50.125,50.125
00:00.0,11.5,11.984375,5.93359375,6.87890625,6.29296875,2.970703125,13.9921875,9.78125,48.125,48.125
00:00.0,11.53125,11.2421875,5.9609375,5.78515625,3.724609375,1.41796875,13.3984375,7.02734375,46.125,46.125
00:00.0,15.5390625,13.9140625,5.21875,5.59375,3.76953125,1.053710938,16.84375,6.828125,44.9375,44.9375
00:00.0,12.90625,12.2734375,5.38671875,6.68359375,4.90234375,1.096679688,18.421875,8.359375,43.6875,43.6875
00:00.0,14.171875,12.5859375,6.296875,8.765625,5.8828125,1.119140625,15.5625,10.6171875,43.1875,43.1875
00:00.0,16.34375,12.8828125,6.0546875,6.34765625,4.71875,1.17578125,18.015625,7.99609375,42.625,42.625
00:00.0,23.140625,12.765625,5.1953125,7.2421875,4.5703125,1.077148438,23.1875,8.6328125,41.9375,41.9375
00:00.0,14.09375,13,7.37109375,6.484375,3.47265625,1.061523438,18.84375,7.43359375,41.5625,41.5625
00:00.0,14.265625,15.0390625,5.390625,5.1640625,3.529296875,1.130859375,17.78125,6.35546875,41.375,41.375
00:00.0,13.765625,13.8515625,6.5546875,6.29296875,4.5,1.116210938,17.296875,7.81640625,41.125,41.125
00:00.0,12.875,15.7421875,6.234375,5.765625,4.171875,0.813476563,16.703125,7.1796875,41.0625,41.0625
00:00.0,17.625,11.5859375,6.1484375,7.21875,4.9375,1.192382813,20.03125,8.8203125,41,41
00:00.0,18.6875,11.84375,7.09375,7.51171875,4.890625,1.256835938,20.828125,9.046875,40.8125,40.8125
00:00.0,10.96875,13.21875,4.86328125,6.609375,4.38671875,1.0234375,15.84375,8,40.5625,40.5625
00:00.0,12.765625,13.296875,5.81640625,6.453125,4.1640625,1.087890625,15.28125,7.7578125,41.3125,41.3125
00:00.0,15.9609375,15.2421875,7.00390625,7.56640625,5.21484375,0.979003906,16.484375,9.2421875,42.6875,42.6875
00:00.0,17.125,18.96875,6.1328125,40.71875,29.625,4.8046875,24,50.5625,44.4375,44.4375
00:00.0,15.765625,16.921875,6.1953125,19.09375,13.6796875,2.705078125,20.65625,23.640625,46.4375,46.4375
00:00.0,13.34375,14.9140625,5.94140625,6.625,4.75,2.708984375,16.6875,8.59375,48,48
00:00.0,15.6171875,14.828125,6.37890625,19.109375,17.34375,3.25390625,20.03125,26.015625,49.25,49.25
00:00.0,14.4921875,14.6953125,7.19921875,6.23828125,5.0078125,2.470703125,17.53125,8.375,50.1875,50.1875
00:00.0,20.21875,16.4375,6.75,19.171875,17.5,2.40625,20.453125,26.0625,51,51
00:00.0,12.82,15.0703125,6.44140625,5.054,3.716796875,1.263671875,17.4375,6.08984375,51.4375,51.4375
00:00.0,14.6953125,14.4296875,6.87890625,5.83203125,5.4140625,1.361328125,17.390625,8.0703125,51.6875,51.6875
00:00.0,12.82,13.407,5.9765625,5.054,5.041,1.837890625,16.114,7.556,51.3125,30.788
00:00.0,14.0703125,13.407,5.4765625,19.234375,5.041,3.708984375,17.734375,25.9375,49.9375,49.9375
00:00.0,12.82,13.407,5.8359375,5.054,5.041,4.59765625,20.28125,42.5,48.6875,48.6875
00:00.0,12.82,13.407,5.78515625,5.054,5.041,1.705078125,17.40625,9.9921875,47.8125,47.8125
00:00.0,13.484375,15.0703125,6.03515625,6.5078125,5.48828125,1.78515625,16.9375,8.6953125,48.25,48.25
00:00.0,12.82,19.46875,8.9921875,5.054,4.62890625,3.15234375,20.015625,8.4765625,48.625,48.625
00:00.0,12.82,13.407,6.0859375,5.054,5.041,1.970703125,16.114,7.556,48.4375,30.788
00:00.0,19.15625,18.03125,7.25,38.6875,32.90625,4.50390625,16.114,7.556,47.9375,30.788
00:00.0,12.82,16.484375,5.9921875,5.054,9.6015625,1.944335938,19.859375,15.5078125,47.6875,47.6875
00:00.0,12.82,13.407,5.3125,5.054,5.041,2.68359375,16.859375,21.484375,47.3125,47.3125
00:00.0,14.96875,14.6171875,6.8203125,7.109375,5.6484375,1.588867188,16.114,7.556,46.625,30.788
00:00.0,17.65625,14.8515625,6.8828125,7.19921875,4.96875,2.017578125,18.484375,8.9765625,46.875,46.875
00:00.0,14.71875,15.8125,7.3125,6.1484375,4.5546875,1.5390625,16.40625,7.8046875,47.125,47.125
00:00.0,16.46875,14.328125,6.97265625,7.6171875,5.34375,1.6796875,17.484375,9.453125,46.875,46.875
00:00.0,13.90625,13.7109375,8.125,7.63671875,5.96484375,1.830078125,17.359375,9.859375,47.5625,47.5625
00:00.0,13.703125,15.6484375,6.626,5.1328125,4.1640625,1.721,17.578125,6.8984375,30.826,48.25
00:00.0,12.82,17.015625,8.8671875,5.054,6.1953125,2.59375,16.114,7.556,49,30.788
00:00.0,14.96875,14.9765625,6.796875,5.51171875,4.640625,1.9921875,16.984375,7.4765625,49.8125,49.8125
00:00.0,13.625,15.3203125,6.626,4.56640625,4.4765625,1.721,16.114,7.556,30.826,30.788
00:00.0,15,15.7421875,6.626,4.19921875,4.1171875,1.721,16.5,6.03125,30.826,51.3125
00:00.0,16.40625,16.140625,5.70703125,3.228515625,2.62109375,1.19921875,17.625,4.328125,52.0625,52.0625
00:00.0,12.82,17.90625,6.626,5.054,4.03515625,1.721,16.114,7.556,30.826,30.788
00:00.0,14.828125,15.90625,6.626,4.2578125,2.75390625,1.721,17.453125,5.23046875,30.826,51.75
00:00.0,15.75,14.15625,6.626,5.3359375,3.26171875,1.721,16.114,7.556,30.826,30.788
00:00.0,13.71875,18.765625,6.626,5.05078125,3.111328125,1.721,16.114,7.556,30.826,30.788
00:00.0,17.0625,17.46875,8.1875,4.984375,3.158203125,1.326171875,16.114,7.556,50.9375,30.788
00:00.0,13.1953125,16.8125,7.0078125,4.61328125,3.630859375,2.19921875,17.3125,6.26953125,50.25,50.25
00:00.0,13.078125,15.6796875,6.1953125,8.9296875,5.515625,1.87890625,18.21875,10.6640625,49.875,49.875
00:00.0,11.453125,12.2578125,5.16015625,5.34765625,3.42578125,1.178710938,14.0234375,6.4609375,50.625,50.625
00:00.0,12.82,13.407,4.87890625,5.054,5.041,2.826171875,14.734375,8.765625,48.1875,48.1875
00:00.0,12.82,16.15625,5.75390625,5.054,21.5625,4.83203125,17.390625,38.53125,47,47
00:00.0,12.82,13.407,6.125,5.054,5.041,2.30078125,16.114,7.556,47.1875,30.788
00:00.0,12.484375,14.453125,6.81640625,6.02734375,3.923828125,1.71484375,16.015625,7.39453125,46.4375,46.4375
00:00.0,15.3984375,12.4140625,6.626,6.953125,4.484375,1.721,16.765625,8.625,30.826,47.5
00:00.0,17.984375,13.407,10.0859375,5.88671875,5.041,1.9921875,20.265625,7.33203125,47.75,47.75
00:00.0,16.390625,14.046875,7.33984375,20.3125,13.2109375,3.435546875,19.984375,24.46875,47.5,47.5
00:00.0,13.3203125,19.03125,8.1640625,13.9375,10.6484375,2.62890625,20.1875,17.734375,47.4375,47.4375
00:00.0,12.82,16.46875,5.95703125,5.054,7.92578125,1.934570313,16.114,7.556,47.1875,30.788
00:00.0,17.15625,13.328125,5.99609375,19.25,13.8671875,3.521484375,19.34375,23.984375,47.1875,47.1875
00:00.0,12.82,12.234375,7.0625,5.054,8.4375,2.115234375,15.7734375,15.8984375,47.1875,47.1875
00:00.0,15.34375,17.046875,8.4609375,7,4.45703125,1.940429688,17.5,8.5234375,47.4375,47.4375
00:00.0,18.078125,15.3984375,7.5625,5.45703125,4.53125,2.884765625,18.984375,7.65625,48.375,48.375
00:00.0,15.1953125,12.6484375,9.046875,7.5546875,5.56640625,2.90625,17.4375,9.8203125,49.25,49.25
00:00.0,13.859375,13.546875,5.15234375,12.1875,7.89453125,2.337890625,16.953125,14.703125,50,50
00:00.0,13.390625,14.953125,6.34375,5.96484375,4.05078125,1.498046875,18.671875,7.3671875,50.4375,50.4375
00:00.0,13.4296875,13.407,6.484375,5.43359375,5.041,1.342773438,18.25,6.8984375,51.1875,51.1875
00:00.0,15.6875,14.171875,5.8203125,7.84375,5.5078125,1.473632813,18.6875,9.6953125,50.8125,50.8125
00:00.0,21.125,13.407,9.6875,5.9453125,5.041,1.473632813,16.114,7.556,50.625,30.788
00:00.0,15.015625,15.8046875,8.125,5.6875,4.03125,1.338867188,17.125,7.09765625,50.125,50.125
00:00.0,19.296875,16.09375,6.7578125,9.15625,5.23046875,1.897460938,16.114,7.556,49.125,30.788
00:00.0,18.234375,15.2578125,6.9765625,4.9296875,3.509765625,1.780273438,18.609375,6.30859375,48.5625,48.5625
00:00.0,13.7421875,17.0625,7.828125,5.65234375,4.68359375,1.760742188,17.1875,7.55078125,47.625,47.625
00:00.0,19.375,13.407,8.375,4.66796875,5.041,1.423828125,20.578125,6.265625,47.25,47.25
00:00.0,15.171875,15.8515625,8.3828125,5.7421875,5.19921875,1.611328125,18.203125,7.9140625,47.125,47.125
00:00.0,19.03125,13.407,6.44921875,5.88671875,5.041,1.740234375,20.265625,7.55078125,47.375,47.375
00:00.0,15.9765625,15.03125,5.640625,5.609375,4.8203125,2.49609375,17.140625,7.80859375,47.5,47.5
00:00.0,16.078125,20.984375,5.95703125,4.78515625,4.203125,1.64453125,21.40625,6.58203125,47.125,47.125
00:00.0,18.90625,13.7890625,6.90625,6.703125,5.3125,1.427734375,21.15625,8.671875,46.75,46.75
00:00.0,13.859375,14.6875,7.6171875,6.328125,4.96875,1.391601563,19.25,8.1640625,46.5625,46.5625
00:00.0,21.40625,16.609375,6.15234375,6.80859375,5.2890625,1.358398438,23.59375,8.7265625,46,46
00:00.0,17.21875,18.734375,10.015625,6.23046875,4.90625,1.388671875,19.125,8.0546875,45.75,45.75
00:00.0,21.296875,17.15625,8.1015625,7.1484375,5.46875,1.359375,23.703125,9.1015625,45.5625,45.5625
00:00.0,20.109375,13.407,7.1640625,6.97265625,5.041,1.333984375,22.03125,9,45.875,45.875
00:00.0,15.4453125,13.407,6.82421875,4.49609375,5.041,1.611328125,18.984375,6.03515625,46.625,46.625
00:00.0,18.703125,13.407,7.90625,4.640625,5.041,1.587890625,23.734375,6.25,47.625,47.625
00:00.0,17.078125,17,8.578125,4.25390625,4.19921875,2.40234375,19.0625,6.44140625,48.6875,48.6875
00:00.0,27.71875,13.407,7.7265625,3.310546875,5.041,1.80859375,28.609375,4.81640625,49.625,49.625
00:00.0,19.703125,20.9375,7.9453125,3.259765625,3.15234375,1.279296875,21.953125,4.7109375,50.6875,50.6875
00:00.0,17.1875,17.921875,7.1171875,2.974609375,2.48046875,1.329101563,21.328125,4.09375,51.6875,51.6875
00:00.0,18.375,15.75,7.51171875,3.40625,2.982421875,1.234375,19.53125,4.69140625,52.1875,52.1875
00:00.0,21.859375,13.407,9.0390625,3.67578125,5.041,1.453125,24.640625,5.12890625,52.875,52.875
00:00.0,17.9375,15.078125,7.63671875,3.578125,3.19921875,1.188476563,18.390625,4.9453125,54,54
00:00.0,0.202636719,0.051727295,0.540527344,0.023101807,0.038696289,0.428466797,0.612792969,0.667480469,46.125,46.125
00:00.0,0.286621094,0.2421875,0.022201538,0.037353516,0.033874512,0.063659668,0.093505859,0.23046875,35.875,35.875
00:00.0,0.268310547,0.148071289,0.157348633,0.158325195,0.171630859,0.600585938,0.269042969,1.145507813,29.5,29.5
00:00.0,0.257324219,0.303955078,0.109802246,0.118896484,0.446777344,0.492431641,0.21484375,1.204101563,25.5625,25.5625
00:00.0,0.238037109,0.286621094,0.168701172,0.123535156,0.135498047,0.262695313,0.309082031,0.885742188,22.3125,22.3125
00:00.0,0.263671875,0.228759766,0.240112305,0.513183594,0.525390625,1.080078125,0.276367188,1.567382813,20.125,20.125
00:00.0,0.286376953,0.112487793,0.005542755,0.03503418,0.06237793,0.062683105,0.163696289,0.274169922,18.25,18.25
00:00.0,0.285644531,0.074462891,0.12902832,0.026931763,0.031021118,0.104309082,0.265869141,0.262695313,16.75,16.75
00:00.0,0.21862793,0.155639648,0.07409668,0.020950317,0.033996582,0.048156738,0.168212891,0.175415039,15.6875,15.6875
00:00.0,0.211181641,0.153930664,0.069396973,0.014701843,0.037841797,0.087280273,0.202514648,0.224609375,14.6875,14.6875
00:00.0,0.255126953,0.163696289,0.188476563,0.143920898,0.099365234,0.26171875,0.284912109,0.8515625,13.9375,13.9375
00:00.0,0.249389648,0.152709961,0.173706055,1.067382813,0.680175781,1.03125,0.215087891,1.725585938,13.1875,13.1875
00:00.0,0.289306641,0.17565918,0.129394531,0.281494141,0.306152344,0.266601563,0.145874023,1.138671875,12.375,12.375
00:00.0,0.191040039,0.166137695,0.029754639,0.201049805,0.126220703,0.095092773,0.161499023,0.719726563,12,12
00:00.0,0.298828125,0.096679688,0.143554688,0.789550781,0.22253418,0.206665039,0.283447266,1.252929688,12.3125,12.3125
00:00.0,0.253662109,0.114868164,0.053649902,0.251220703,0.30859375,0.741699219,0.069702148,1.293945313,12.4375,12.4375
00:00.0,0.248657227,0.130126953,0.058532715,0.492919922,0.362060547,1.0390625,0.08215332,1.487304688,12.5,12.5
00:00.0,0.258056641,0.019851685,0.153930664,0.509765625,0.729003906,1.075195313,0.197753906,1.61328125,12.75,12.75
00:00.0,0.270019531,0.149047852,0.166259766,0.09954834,0.105957031,0.073730469,0.209350586,0.481689453,13.25,13.25
00:00.0,0.265869141,0.074829102,0.231445313,0.023208618,0.05758667,0.090881348,0.317871094,0.284423828,13.6875,13.6875
00:00.0,0.190795898,0.163696289,0.074157715,0.021911621,0.033599854,0.094055176,0.223754883,0.242919922,13.875,13.875
00:00.0,0.259277344,13.407,0.041503906,0.050476074,5.041,0.059509277,0.155883789,0.255126953,13.5625,13.5625
00:00.0,0.130859375,0.170410156,0.129272461,0.045227051,0.050140381,0.076477051,0.2578125,0.294921875,13.625,13.625
00:00.0,15.1171875,10.546875,6.55859375,4.15625,2.533203125,1.044921875,15.7421875,4.98046875,19.875,19.875
00:00.0,11.6328125,10.6640625,5.21875,5.18359375,3.2265625,0.711425781,15.1796875,6.171875,28.5625,28.5625
00:00.0,11.4609375,13.2109375,4.83984375,9.6875,6.984375,1.444335938,14.3125,12.03125,33.6875,33.6875
00:00.0,12.3046875,13.407,7.15625,4.6171875,5.041,1.083007813,13.625,5.77734375,37.5,37.5
00:00.0,14.09375,14.765625,7.48828125,9.6640625,7.66015625,1.375,15.6640625,12.40625,40.375,40.375
00:00.0,12.82,19.671875,5.71484375,5.054,14.71875,2.009765625,21.96875,20.96875,43.8125,43.8125
00:00.0,14.3671875,20.734375,6.626,6.8984375,5.37109375,1.721,16.114,7.556,30.826,30.788
00:00.0,17.421875,19.90625,6.626,4,3.587890625,1.721,26.953125,5.59375,30.826,47.9375
00:00.0,17.65625,13.407,6.626,3.94921875,5.041,1.721,19.53125,5.421875,30.826,50
00:00.0,12.82,16.625,7.1953125,5.054,3.671875,1.318359375,19.0625,6.07421875,50.5625,50.5625
00:00.0,15.6953125,14.1328125,8.21875,3.95703125,3.73046875,1.448242188,17.484375,5.62890625,50.4375,50.4375
00:00.0,12.82,15.875,8.0078125,5.054,3.875,1.490234375,16.114,7.556,50.3125,30.788
00:00.0,18.078125,22.421875,8.5703125,5.69921875,4.4453125,1.482421875,24,7.37890625,50.3125,50.3125
00:00.0,12.82,19.515625,9.9609375,5.054,4.68359375,1.360351563,20.609375,7.06640625,50.5,50.5
00:00.0,16.234375,18.390625,6.48046875,4.3359375,4.09375,1.383789063,20.859375,6.12109375,50.75,50.75
00:00.0,16.953125,16.15625,7.93359375,4.18359375,3.50390625,1.232421875,19.875,5.59375,51.5,51.5
00:00.0,15.875,13.407,6.62890625,4.01953125,5.041,1.401367188,21.015625,5.66015625,52.25,52.25
00:00.0,17.375,15.6796875,7.66796875,3.275390625,3.134765625,1.431640625,17.65625,4.75390625,52.9375,52.9375
00:00.0,12.7421875,15.4765625,7.65234375,4.5,4.1484375,1.307617188,18.234375,6.26171875,53.1875,53.1875
00:00.0,13.6015625,13.407,7.66796875,3.56640625,5.041,1.296875,24.03125,4.921875,53.375,53.375
00:00.0,16.046875,15.6953125,6.626,3.8203125,3.83203125,1.721,22.40625,5.578125,30.826,53.8125
00:00.0,17.96875,16.40625,8.296875,3.791015625,4.05859375,1.458007813,16.114,7.556,53.6875,30.788
00:00.0,12.82,18.3125,6.578125,5.054,3.654296875,1.301757813,22.15625,5.43359375,54.0625,54.0625
00:00.0,12.82,20.84375,7.51171875,5.054,4.04296875,1.245117188,23.3125,6.06640625,54.9375,54.9375
00:00.0,12.82,13.407,6.41015625,5.054,5.041,1.365234375,18.1875,6.24609375,54.5,54.5
00:00.0,17.25,15.59375,7.98828125,3.7578125,3.82421875,1.307617188,18.390625,5.51953125,53.9375,53.9375
00:00.0,21.953125,13.407,7.80859375,4.42578125,5.041,1.395507813,22.546875,6.28515625,53.0625,53.0625
00:00.0,12.4296875,16.578125,7.515625,3.892578125,4.19140625,1.430664063,17.359375,5.8984375,52.875,52.875
00:00.0,18.796875,21.125,8.984375,3.486328125,3.703125,1.483398438,21.921875,5.296875,52.6875,52.6875
00:00.0,14.6796875,18.234375,6.87890625,3.8515625,3.759765625,1.389648438,19.515625,5.55859375,52.875,52.875
00:00.0,17.40625,14.125,9,2.98828125,3.19921875,1.430664063,18.03125,4.60546875,50.6875,50.6875
00:00.0,16.078125,17.5,6.7265625,4.08984375,3.99609375,1.38671875,18.546875,5.8828125,50.875,50.875
00:00.0,24.4375,18.140625,9.4765625,3.515625,3.958984375,2.412109375,25.34375,5.8203125,50.3125,50.3125
00:00.0,15.890625,16.015625,7.1015625,3.48828125,3.552734375,2.26171875,20.671875,5.46875,49.9375,49.9375
00:00.0,14.625,13.407,7.375,3.923828125,5.041,1.6796875,21.875,5.76171875,49.875,49.875
00:00.0,15.640625,20.40625,8.78125,3.283203125,3.236328125,2.009765625,20.65625,5.02734375,47.9375,47.9375
00:00.0,13.6796875,17.984375,6.5859375,3.23828125,3.58984375,2.037109375,18.203125,5.24609375,48.25,48.25
00:00.0,11.6171875,14.9375,5.05078125,2.759765625,2.9921875,1.684570313,14.9921875,4.40625,48.125,48.125
00:00.0,12.1875,19.015625,7.359375,4.4375,4.859375,1.526367188,19.234375,6.75390625,45.9375,45.9375
00:00.0,16,16.4375,6.35546875,4.2578125,4.26953125,1.489257813,19.890625,6.2109375,45.5625,45.5625
00:00.0,20.5,20.9375,6.99609375,4.078125,3.681640625,1.375,21.59375,5.6640625,45.8125,45.8125
00:00.0,16.265625,19.625,8,4.17578125,4.12890625,1.690429688,21.25,6.11328125,47.375,47.375
